172.035999138374	Trial Param	Beat Zone Size	4
172.039999138564	Beat	Beat safe window start	
172.051999139134	Beat	Beat safe window end	
172.307999151293	Beat	Beat safe window start	
172.379999154713	Beat	Beat zone start	
172.547999162693	Beat	Beat tick	
172.575999164023	Response	Hit	
172.723999171052	Beat	Beat zone end	
172.795999174472	Beat	Beat safe window end	
172.911999179982	Response	Miss	
173.051999186631	Beat	Beat safe window start	
173.127999190241	Beat	Beat zone start	
173.291999198031	Beat	Beat tick	
173.46799920639	Beat	Beat zone end	
173.54399921	Beat	Beat safe window end	
173.69199921703	Response	Miss	
173.795999221969	Beat	Beat safe window start	
173.871999225579	Beat	Beat zone start	
173.991999231279	Response	Hit	
174.035999233369	Beat	Beat tick	
174.211999241728	Beat	Beat zone end	
174.287999245338	Beat	Beat safe window end	
174.507999255788	Response	Miss	
174.539999257307	Beat	Beat safe window start	
174.615999260917	Beat	Beat zone start	
174.779999268707	Beat	Beat tick	
174.879999273457	Response	Hit	
174.955999277066	Beat	Beat zone end	
175.031999280676	Beat	Beat safe window end	
175.287999292836	Beat	Beat safe window start	
175.359999296255	Beat	Beat zone start	
175.371999296825	Response	Hit	
175.371999296825	Trial	Trial 13 ended	
184.191999099683	Trial	Trial 14 started	2025-10-26 08:48:49.838
184.191999099683	Trial Param	Level	1
184.191999099683	Trial Param	Wheel Tempo	0.0373
184.191999099683	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
184.191999099683	Trial Param	Max Beats	20
184.191999099683	Trial Param	Target Score	2
184.191999099683	Trial Param	Safe Zone Size	6
184.191999099683	Trial Param	Beat Zone Size	4
184.303999105003	Beat	Beat safe window start	
184.379999108613	Beat	Beat zone start	
184.543999116402	Beat	Beat tick	
184.683999123052	Response	Hit	
184.719999124762	Beat	Beat zone end	
184.795999128371	Beat	Beat safe window end	
184.983999137301	Response	Miss	
185.051999140531	Beat	Beat safe window start	
185.123999143951	Beat	Beat zone start	
185.27199915098	Response	Hit	
185.29199915193	Beat	Beat tick	
185.46799916029	Beat	Beat zone end	
185.53999916371	Beat	Beat safe window end	
185.595999166369	Response	Miss	
185.795999175869	Beat	Beat safe window start	
185.867999179289	Beat	Beat zone start	
186.003999185748	Response	Hit	
186.035999187268	Beat	Beat tick	
186.211999195628	Beat	Beat zone end	
186.283999199048	Beat	Beat safe window end	
186.539999211207	Beat	Beat safe window start	
186.555999211967	Response	Safe	
186.615999214817	Beat	Beat zone start	
186.779999222606	Beat	Beat tick	
186.955999230966	Beat	Beat zone end	
187.031999234576	Beat	Beat safe window end	
187.059999235906	Response	Miss	
187.283999246545	Beat	Beat safe window start	
187.359999250155	Beat	Beat zone start	
187.407999252435	Response	Hit	
187.523999257945	Beat	Beat tick	
187.699999266304	Beat	Beat zone end	
187.775999269914	Beat	Beat safe window end	
187.851999273524	Response	Miss	
188.027999281883	Beat	Beat safe window start	
188.103999285493	Beat	Beat zone start	
188.267999293283	Beat	Beat tick	
188.283999294043	Response	Hit	
188.443999301642	Beat	Beat zone end	
188.519999305252	Beat	Beat safe window end	
188.703999313992	Response	Miss	
188.775999317411	Beat	Beat safe window start	
188.847999320831	Beat	Beat zone start	
189.015999328811	Beat	Beat tick	
189.075999331661	Response	Hit	
189.19199933717	Beat	Beat zone end	
189.26399934059	Beat	Beat safe window end	
189.495999351609	Response	Miss	
189.519999352749	Beat	Beat safe window start	
189.591999356169	Beat	Beat zone start	
189.759999364149	Beat	Beat tick	
189.935999372508	Beat	Beat zone end	
189.975999374408	Response	Safe	
190.007999375928	Beat	Beat safe window end	
190.263999388088	Beat	Beat safe window start	
190.339999391697	Beat	Beat zone start	
190.431999396067	Response	Hit	
190.503999399487	Beat	Beat tick	
190.679999407846	Beat	Beat zone end	
190.755999411456	Beat	Beat safe window end	
191.007999423426	Beat	Beat safe window start	
191.083999427035	Beat	Beat zone start	
191.247999434825	Beat	Beat tick	
191.355999439955	Response	Hit	
191.355999439955	Trial	Trial 14 ended	
202.595999188721	Trial	Trial 15 started	2025-10-26 08:49:11.038
202.595999188721	Trial Param	Level	1
202.595999188721	Trial Param	Wheel Tempo	0.0373
202.595999188721	Trial Param	Event List	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
202.595999188721	Trial Param	Max Beats	20
202.595999188721	Trial Param	Target Score	2
202.595999188721	Trial Param	Safe Zone Size	6
202.595999188721	Trial Param	Beat Zone Size	4
202.811999198981	Beat	Beat safe window start	
202.88799920259	Beat	Beat zone start	
203.05199921038	Beat	Beat tick	
203.11999921361	Response	Hit	
